Szkoła Podstawowa im. Kazimierza Nowaka w Dąbrówce;Parkowa 1;Dopiewo;wielkopolskie;Pre-School;62-070;618143117;False;;False;
Szkoła Podstawowa im. Kazimierza Odnowiciela w Pobiedziskach;Kostrzyńska 23;Pobiedziska;wielkopolskie;Pre-School;62-010;618177142;False;;False;
Szkoła Podstawowa im. kmdra Bolesława Romanowskiego w Miasteczku Krajeńskim;Szkolna 1;Miasteczko Krajeńskie;wielkopolskie;Pre-School;89-350;672873161;False;;False;
Szkoła Podstawowa im. Komisji Edukacji Narodowej;A. Mickiewicza 20a;Łobżenica;wielkopolskie;Pre-School;89-310;672868092;False;;False;
Szkoła Podstawowa im. Komisji Edukacji Narodowej w Żelazkowie;Żelazków 108;Żelazków;wielkopolskie;Pre-School;62-817;627691010;False;;False;
Szkoła Podstawowa im. Kompanii Wilkowskiej Powstańców Wielkopolskich w Wilkowie Polskim;Kościańska 2;Wielichowo;wielkopolskie;Pre-School;64-050;614434096;False;;False;
Szkoła Podstawowa im. Konstytucji 3 Maja w Śmiglu;M. Konopnickiej 5;Śmigiel;wielkopolskie;Pre-School;64-030;655180143;False;;False;
Szkoła Podstawowa im. Kornela Makuszyńskiego;Okólna 3;Rzgów;wielkopolskie;Pre-School;62-586;632410660;False;;False;
Szkoła Podstawowa im. Kornela Makuszyńskiego;Połajewo 25;Połajewo;wielkopolskie;Pre-School;64-710;672551521;False;;False;
Szkoła Podstawowa im. Kornela Makuszyńskiego w Białej Panieńskiej;Biała Panieńska 72;Grochowy;wielkopolskie;Pre-School;62-574;632483604;False;;False;
Szkoła Podstawowa im. Kornela Makuszyńskiego w Cisewie;Cisew 55;Turek;wielkopolskie;Pre-School;62-700;632784329;False;;False;
Szkoła Podstawowa im. Kornela Makuszyńskiego w Królikowie;Grodziec 82;Grodziec;wielkopolskie;Pre-School;62-580;632485084;False;;False;
Szkoła Podstawowa im. Kornela Makuszyńskiego w Kruszewie;Szkolna 1;Ujście;wielkopolskie;Pre-School;64-850;672839117;False;;False;
Szkoła Podstawowa im. Kornela Makuszyńskiego w Wola Książęca;Kotlin 103;Kotlin;wielkopolskie;Pre-School;63-220;627401402;False;;False;
Szkoła Podstawowa im. Królowej Jadwigi w Jerzykowie;Spokojna 3;Biskupice;wielkopolskie;Pre-School;62-007;618152115;False;;False;
Szkoła Podstawowa im. ks. Abp. A. Baraniaka w Mchach;Książ Wielkopolski 39;Książ Wielkopolski;wielkopolskie;Pre-School;63-130;;False;;False;
Szkoła Podstawowa im. ks. Augustyna Kordeckiego w Iwanowicach;Ks. Augustyna Kordeckiego 11;Iwanowice;wielkopolskie;Pre-School;62-862;;False;;False;
Szkoła Podstawowa im. ks. Jana Twadowskiego w Kolniczkach;Kolniczki 11A;Nowe Miasto nad Wartą;wielkopolskie;Pre-School;63-040;612875370;False;;False;
Szkoła POdstawowa im. ks. Jana Twardowskiego w Dobieszczyźnie;Brak 32;Żerków;wielkopolskie;Pre-School;63-210;627402701;False;;False;
Szkoła Podstawowa im. ks. Jana Twardowskiego w Goliszewie;Goliszew 17;Żelazków;wielkopolskie;Pre-School;62-817;627691013;False;;False;
Szkoła Podstawowa im. ks. Jana Twardowskiego w Kwileniu;Chocz 1;Chocz;wielkopolskie;Pre-School;63-313;627415349;False;;False;
Szkoła Podstawowa im. ks. Jana Twardowskiego w Lubstowie;Kościelna 1A;Sompolno;wielkopolskie;Pre-School;62-610;632715770;False;;False;
Szkoła Podstawowa im. ks. Jana Twardowskiego w Żydowie;Szkolna 72;Godziesze Małe;wielkopolskie;Pre-School;62-872;627613688;False;;False;
Szkoła Podstawowa im. ks. Leona Formanowicza w Modliszewku;Modliszewko 13;Gniezno;wielkopolskie;Pre-School;62-200;614245775;False;;False;
Szkoła Podstawowa im. ks. Teodora Kurpisza;Powstańców Wlkp. 114;Włoszakowice;wielkopolskie;Pre-School;64-140;655372207;False;;False;
Szkoła Podstawowa im. Leśników Polskich w Gębicach;Czarnków, Szkolna 2;Czarnków Zanotecki;wielkopolskie;Pre-School;64-700;672551421;False;;False;
Szkoła Podstawowa im. Lotników Polskich w Czerminie;Czermin 2b;Czermin;wielkopolskie;Pre-School;63-304;627416120;False;;False;
Szkoła Podstawowa im. Ludwiki Jakubowicz;Szkolna 4;Ostrowite;wielkopolskie;Pre-School;62-402;;False;;False;
Szkoła Podstawowa im. M. Skłodowskiej - Curie w Żukach;Żuki 92;Turek;wielkopolskie;Pre-School;62-700;632785921;False;;False;
Szkoła Podstawowa im. Małgorzaty Naseau;Mariacka 24/28;Poznań;wielkopolskie;Pre-School;61-012;618780224;False;;False;
Szkoła Podstawowa im. Marcina Rożka w Kaszczorze;Cysterska 9;Przemęt;wielkopolskie;Pre-School;64-234;655499020;False;;False;
Szkoła Podstawowa im. Mariana Falskiego w Kraszewicach;Plac Wolności 1;Kraszewice;wielkopolskie;Pre-School;63-522;627312013;False;;False;
Szkoła Podstawowa im. Marii Dąbrowskiej w Grodźcu;Pl. Ks. Abp.B. Dąbrowskiego 4;Grodziec;wielkopolskie;Pre-School;62-580;632485420;False;;False;
Szkoła Podstawowa im. Marii Dąbrowskiej w Kaźmierzu;Szkolna 27;Kaźmierz;wielkopolskie;Pre-School;64-530;612918040;False;;False;
Szkoła Podstawowa im. Marii Dąbrowskiej w Kucharach Kościelnych;Kuchary Kościelne 5;Kuchary Kościelne;wielkopolskie;Pre-School;62-573;632484242;False;;False;
Szkoła Podstawowa im. Marii Dąbrowskiej w Russowie;Russów 6;Żelazków;wielkopolskie;Pre-School;62-817;627692160;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej;19 Stycznia 29;Szamocin;wielkopolskie;Pre-School;64-820;672848094;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej;Kolejowa 14;Wągrowiec;wielkopolskie;Pre-School;62-100;693782882;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej;Szkolna 14;Nowy Tomyśl;wielkopolskie;Pre-School;64-300;614411377;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej w Białobłotach;Gizałki 20;Gizałki;wielkopolskie;Pre-School;63-308;627411633;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej w Brzeźnie;Kwiatowa 20A;Krzymów;wielkopolskie;Pre-School;62-513;632414706;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej w Droszewie;Brak 21;Nowe Skalmierzyce;wielkopolskie;Pre-School;63-460;627624004;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej w Kosztowie;Wyrzysk 79;Wyrzysk;wielkopolskie;Pre-School;89-300;672863472;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej w Kotlinie;M. Konopnickiej 22;Kotlin;wielkopolskie;Pre-School;63-220;627405425;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej w Krzycku Wielkim;Szkolna 6;Krzycko Małe;wielkopolskie;Pre-School;64-117;655331516;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej w Krzykosach;Główna 39;Krzykosy;wielkopolskie;Pre-School;63-024;612851580;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej w Miejskiej Górce;Marii Konopnickiej 14;Miejska Górka;wielkopolskie;Pre-School;63-910;655474311;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej w Osieczy;Rzgów 3;Rzgów;wielkopolskie;Pre-School;62-586;632419211;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej w Przygodziczkach;Przygodziczki 32;Przygodzice;wielkopolskie;Pre-School;63-421;627398124;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej w Radolinie;Radolina 63;Golina;wielkopolskie;Pre-School;62-590;632461281;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej w Świętej;Brak 40;Złotów;wielkopolskie;Pre-School;77-400;672631678;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej w Turkowicach;Jaśminowa 3;Turek;wielkopolskie;Pre-School;62-700;632899603;False;;False;
Szkoła Podstawowa im. Marii Konopnickiej w Zakrzewku;Zakrzewek 6;Sompolno;wielkopolskie;Pre-School;62-610;632614180;False;;False;
Szkoła Podstawowa im. Marii Kownackiej w Skórce;Złotowska 4;Skórka;wielkopolskie;Pre-School;64-917;672631729;False;;False;
Szkoła Podstawowa im. Marii Kownackiej w Skórce Szkoła Filialna w Dolniku;Krajenka 13;Krajenka;wielkopolskie;Pre-School;77-430;672630827;False;;False;
Szkoła Podstawowa im. Marii Kownackiej w Wytomyślu;Szkolna 18;Nowy Tomyśl;wielkopolskie;Pre-School;64-300;614411924;False;;False;
Szkoła Podstawowa im. Marii Skłodowskiej Curie w Pakosłaiu;Parkowa 15;Pakosław;wielkopolskie;Pre-School;63-920;655478502;False;;False;
Szkoła Podstawowa im. Marii Skłodowskiej-Curie w Kawęczynie;Kawęczyn 49a;Kawęczyn;wielkopolskie;Pre-School;62-704;632885065;False;;False;
Szkoła Podstawowa im. Marii Skłodowskiej-Curie w Przyjmie;Golina 122;Golina;wielkopolskie;Pre-School;62-590;632418152;False;;False;
Szkoła Podstawowa im. Matki Jadwigi Borzęckiej Zgromadzenia Sióstr Zmartwychwstania Pańskiego;Głogowska 147;Poznań;wielkopolskie;Pre-School;60-206;618665259;False;;False;
Szkoła Podstawowa im. Michała Okurzałego w Zagórowie;Plac Szkolny 1;Zagórów;wielkopolskie;Pre-School;62-410;632748111;False;;False;
Szkoła Podstawowa im. Mikołaja Kopernika;Łobżenica 65;Łobżenica;wielkopolskie;Pre-School;89-310;672869184;False;;False;
Szkoła Podstawowa im. Mikołaja Kopernika w Babiaku;Poznańska 5;Babiak;wielkopolskie;Pre-School;62-620;632711016;False;;False;
Szkoła Podstawowa im. Mikołaja Kopernika w Bralinie;Rynek 1;Bralin;wielkopolskie;Pre-School;63-640;627811212;False;;False;
Szkoła Podstawowa im. Mikołaja Kopernika w Chrzypsku Wielkim;Szkolna 34;Chrzypsko Wielkie;wielkopolskie;Pre-School;64-412;612951235;False;;False;
Szkoła Podstawowa im. Mikołaja Kopernika w Iwnie;Szkolna 11;Kostrzyn;wielkopolskie;Pre-School;62-025;618178254;False;;False;
Szkoła Podstawowa im. Mikołaja Kopernika w Krzymowie;Główna 1;Krzymów;wielkopolskie;Pre-School;62-513;632413047;False;;False;
Szkoła Podstawowa im. Mikołaja Kopernika w Panigrodzu;Gołańcz 24;Gołańcz;wielkopolskie;Pre-School;62-130;672615839;False;;False;
Szkoła Podstawowa im. Mikołaja Kopernika w Piotrowie;Piotrów 65;Blizanów;wielkopolskie;Pre-School;62-814;627695191;False;;False;
Szkoła Podstawowa im. Mikołaja Kopernika w Wysocku Małym;Kościelna 22;Przygodzice;wielkopolskie;Pre-School;63-421;625926977;False;;False;
Szkoła Podstawowa im. Miry Stanisławskiej-Meysztowicz w Żdżarach;Stare Miasto 26;Stare Miasto;wielkopolskie;Pre-School;62-571;632417443;False;;False;
Szkoła Podstawowa im. Misjonarzy Oblatów w Obrze Zespół Szkolno-Przedszkolny w Obrze;Szkolna 19;Obra;wielkopolskie;Pre-School;64-211;;False;;False;
Szkoła Podstawowa im. mjr. Henryka Sucharskiego w Licheniu Starym;Konińska 48;Licheń Stary;wielkopolskie;Pre-School;62-563;632707915;False;;False;
Szkoła Podstawowa im. Noblistów Polskich w Broniszewicach;Brak 44a;Czermin;wielkopolskie;Pre-School;63-304;627416482;False;;False;
Szkoła Podstawowa im. o. Ignacego Cieślaka w Dobieżynie;Powstańców Wielkopolskich 3;Buk;wielkopolskie;Pre-School;64-320;618140941;False;;False;
Szkoła Podstawowa im. Obrońców Tobruku w Tomicach;Wrzesińska 2;Gizałki;wielkopolskie;Pre-School;63-308;627411430;False;;False;
Szkoła Podstawowa im. Ofiar Pacyfikacji Brodziszewa 1939 w Brodziszewie;Szkolna 1;Szamotuły;wielkopolskie;Pre-School;64-500;509513453;False;;False;
Szkoła Podstawowa im. Ojca Pawła II w Gizałkach;Kaliska 25;Gizałki;wielkopolskie;Pre-School;63-308;627411514;False;;False;
Szkoła Podstawowa im. Onufrego Kopczyńskiego w Czerniejewie;Szkolna 3;Czerniejewo;wielkopolskie;Pre-School;62-250;614291340;False;;False;
Szkoła Podstawowa im. Orła Białego w Granowcu;Odolanowska 19;Sośnie;wielkopolskie;Pre-School;63-435;627391204;False;;False;
Szkoła Podstawowa im. Orła Białego w Powierciu;Koło 3;Koło;wielkopolskie;Pre-School;62-600;632728525;False;;False;
Szkoła Podstawowa im. Orła Białego w Zespole Szkolno - Przedszkolnym;Ratyń 15 A;Lądek;wielkopolskie;Pre-School;62-406;;False;;False;
Szkoła Podstawowa im. Orła Białego we Wtórku;Szkolna 12;Ostrów Wielkopolski;wielkopolskie;Pre-School;63-400;627347622;False;;False;
Szkoła Podstawowa im. Papieża Jana Pawła II w Wysokiem;Kramsk 15;Kramsk;wielkopolskie;Pre-School;62-511;632479102;False;;False;
Szkoła Podstawowa im. Pauliny i Augusta Wilkońskich w Siekierkach Wielkich;Karalusa 1;Kostrzyn;wielkopolskie;Pre-School;62-025;618978316;False;;False;
Szkoła Podstawowa im. Pierwszej Kadrowej w Mąkolnie;Szkolna 31;Sompolno;wielkopolskie;Pre-School;62-610;632715440;False;;False;
Szkoła Podstawowa im. podpułkownika doktora Bernarda Śliwińskiego;Szkolna 8;Poniec;wielkopolskie;Pre-School;64-125;655731521;False;;False;
Szkoła Podstawowa im. Polonii Amerykańskiej w Gulczu;Czarnkowska 10;Wieleń;wielkopolskie;Pre-School;64-730;672563781;False;;False;
Szkoła Podstawowa im. Polskich Noblistów;Kaliska 52;Nowe Skalmierzyce;wielkopolskie;Pre-School;63-460;627621371;False;;False;
Szkoła Podstawowa im. Polskich Noblistów;Wypoczynkowa 93;Przeźmierowo;wielkopolskie;Pre-School;62-081;616517121;False;;False;
Szkoła Podstawowa im. Polskich Noblistów w Czaczu;Parkowa 2;Śmigiel;wielkopolskie;Pre-School;64-030;655180227;False;;False;
Szkoła Podstawowa im. Polskich Noblistów w Drążnej;Słupca 38;Słupca;wielkopolskie;Pre-School;62-400;632436633;False;;False;
Szkoła Podstawowa im. Polskich Noblistów w Wielichowie;Kościelna 7a;Wielichowo;wielkopolskie;Pre-School;64-050;614433016;False;;False;
Szkoła Podstawowa im. Polskich Olimpijczyków w Woli Droszewskiej;Wola Droszewska 45;Godziesze Małe;wielkopolskie;Pre-School;62-872;627610515;False;;False;
Szkoła Podstawowa im. Polskich Poetów w Łubnicy;Szkolna 4;Wielichowo;wielkopolskie;Pre-School;64-050;614433072;False;;False;
Szkoła Podstawowa im. Polskich Sportowców w Tarchałach Wielkich;Szkolna 69;Odolanów;wielkopolskie;Pre-School;63-430;627331368;False;;False;
Szkoła Podstawowa im. Polskich Sportowców w Tarchałach Wielkich Szkoła Filialna w Gorzycach Małych;Odolanów 43;Odolanów;wielkopolskie;Pre-School;63-430;627331218;False;;False;
Szkoła Podstawowa im. por. Tadeusza Janeczko w Sypniewie;Szkolna 1;Jastrowie;wielkopolskie;Pre-School;64-915;672661207;False;;False;
Szkoła Podstawowa im. Powstania Wielkopolskiego w Kruchowie;Kruchowo 1;Trzemeszno;wielkopolskie;Pre-School;62-240;616669166;False;;False;
Szkoła Podstawowa im. Powstańców 1863 r. w Tuliszkowie;Nortowska 1;Tuliszków;wielkopolskie;Pre-School;62-740;632803041;False;;False;
Szkoła Podstawowa im. Powstańców Styczniowych w Grochowach;Grochowy 2;Grochowy;wielkopolskie;Pre-School;62-574;632483601;False;;False;
Szkoła Podstawowa im. Powstańców Wielkopolskich;Kopernika 1;Osieczna;wielkopolskie;Pre-School;64-113;655350508;False;;False;
Szkoła Podstawowa im. Powstańców Wielkopolskich;Śremska 12;Śrem;wielkopolskie;Pre-School;63-100;612837236;False;;False;
Szkoła Podstawowa im. Powstańców Wielkopolskich w Bogdaju;Sośnie 15;Sośnie;wielkopolskie;Pre-School;63-435;627392035;False;;False;
Szkoła Podstawowa im. Powstańców Wielkopolskich w Dusznikach;Broniewskiego 3;Duszniki;wielkopolskie;Pre-School;64-550;612919162;False;;False;
Szkoła Podstawowa im. Powstańców Wielkopolskich w Łeknie;Pocztowa 7;Łekno;wielkopolskie;Pre-School;62-105;672616017;True;;False;
Szkoła Podstawowa im. Powstańców Wielkopolskich w Miałach;Powstańców Wielkopolskich 13;Wieleń;wielkopolskie;Pre-School;64-730;672563160;False;;False;
Szkoła Podstawowa im. Powstańców Wielkopolskich w Miedzichowie;Szkolna 6;Miedzichowo;wielkopolskie;Pre-School;64-361;614410026;False;;False;
Szkoła Podstawowa im. Powstańców Wielkopolskich w Pniewach;Strzelecka 11 a;Pniewy;wielkopolskie;Pre-School;62-045;612910177;False;;False;
Szkoła Podstawowa im. Powstańców Wielkopolskich w Rakoniewicach;Nowotomyska 1;Rakoniewice;wielkopolskie;Pre-School;62-067;614441037;False;;False;
Szkoła Podstawowa im. Powstańców Wielkopolskich w Rosku;Powstańców Wielkopolskich 15;Wieleń;wielkopolskie;Pre-School;64-730;672563644;False;;False;
Szkoła Podstawowa im. Powstańców Wielkopolskich w Ryczywole;Szkolna 1;Ryczywół;wielkopolskie;Pre-School;64-630;672837026;False;;False;
Szkoła Podstawowa im. Powstańców Wielkopolskich w Skoraszewicach;Pępowo 15a;Pępowo;wielkopolskie;Pre-School;63-830;655737625;False;;False;
Szkoła Podstawowa im. Powstańców Wielkopolskich w Strzałkowie;Aleja Prymasa Wyszyńskiego 10;Strzałkowo;wielkopolskie;Pre-School;62-420;632750207;False;;False;
Szkoła Podstawowa im. Powstańców Wielkopolskich w Wilkowicach;Szkolna 28;Święciechowa;wielkopolskie;Pre-School;64-115;655341395;False;;False;
Szkoła Podstawowa im. Powstańców Wielkopolskich w Wyrzysku;Parkowa 8;Wyrzysk;wielkopolskie;Pre-School;89-300;672862481;False;;False;
Szkoła Podstawowa im. Powstańców Wlkp. w Siedlcu;Szkolna 6;Siedlec;wielkopolskie;Pre-School;64-212;683848522;False;;False;
Szkoła Podstawowa im. ppłk. Maksymiliana Ciężkiego w Baborowie;Baborowo 18;Szamotuły;wielkopolskie;Pre-School;64-500;612914301;False;;False;
Szkoła Podstawowa im. Prezydenta RP Edwarda Raczyńskiego w Rogalinie;Poznańska 8;Rogalin;wielkopolskie;Pre-School;62-022;618930804;False;;False;
Szkoła Podstawowa im. prof. Józefa Kostrzewskiego;Pobiedziska 16;Pobiedziska;wielkopolskie;Pre-School;62-010;618177046;False;;False;
Szkoła Podstawowa im. prof. Józefa Zwierzyckiego w Krobi;Prof. Józefa Zwierzyckiego 1;Krobia;wielkopolskie;Pre-School;63-840;655711716;False;;False;
Szkoła Podstawowa im. prof. Zbigniewa Religi w Barczygłowie;Grodziecka 55;Stare Miasto;wielkopolskie;Pre-School;62-571;632416316;False;;False;
Szkoła Podstawowa im. Przyjaciół Wielkopolski w Zespole Szkolno - Przedszkolnym;Pocztowa 12;Stęszew;wielkopolskie;Pre-School;62-060;618196087;False;;False;
SZKOŁA PODSTAWOWA im. S. F. KLONOWICZA, 2, 63-750 SULMIERZYCE;Szkolna 2;Sulmierzyce;wielkopolskie;Pre-School;63-750;627223209;False;;False;
Szkoła Podstawowa im. Stanisława Fenrycha w Pudliszkach z klasami integracyjnymi;Szkolna 20;Pudliszki;wielkopolskie;Pre-School;63-842;655738152;False;;False;
Szkoła Podstawowa im. Stanisława Mikołajczyka w Borzęcicach;Koźmin Wielkopolski 136;Koźmin Wielkopolski;wielkopolskie;Pre-School;63-720;627216323;False;;False;
Szkoła Podstawowa im. Stanisława Mikołajczyka w Karszewie;Dąbie 1;Dąbie;wielkopolskie;Pre-School;62-660;632616618;False;;False;
Szkoła Podstawowa im. Stanisława Mikołajczyka w Murzynowie Kościelnym;Murzynowo Kościelne 30;Murzynowo Kościelne;wielkopolskie;Pre-School;63-014;612851878;False;;False;
Szkoła Podstawowa im. Stanisława Mikołajczyka w Starym Widzimiu;Brak 24;Wolsztyn;wielkopolskie;Pre-School;64-200;683842280;False;;False;
Szkoła Podstawowa im. Stanisława Mikołajczyka w Starym Widzimiu Szkoła Filialna w Adamowie;Brak 56;Wolsztyn;wielkopolskie;Pre-School;64-200;683842688;False;;False;
Szkoła Podstawowa im. Stanisława Ratajczaka w Szkaradowie;Jutrosin 1;Jutrosin;wielkopolskie;Pre-School;63-930;655473824;False;;False;
Szkoła Podstawowa im. Stanisława Staszica;Żelice 14a;Żelice;wielkopolskie;Pre-School;62-113;672616887;False;;False;
Szkoła Podstawowa im. Stanisława Staszica w Morakowie;Morakowo 54;Gołańcz;wielkopolskie;Pre-School;62-130;672615328;False;;False;
Szkoła Podstawowa im. Stanisława Staszica w Osieku nad Notecią;Szkolna 2;Osiek nad Notecią;wielkopolskie;Pre-School;89-333;672866028;False;;False;
Szkoła Podstawowa im. Stanisława Wyspiańskiego w Kawnicach;Bursztynowa 31;Golina;wielkopolskie;Pre-School;62-590;632417105;False;;False;
Szkoła Podstawowa im. Stefana Kard. Wyszyńskiego w Mieleszynie;Mieleszyn 35C;Mieleszyn;wielkopolskie;Pre-School;62-212;614295075;False;;False;
Szkoła Podstawowa im. Stefana Żeromskiego w Piekarach;Dobra 49;Dobra;wielkopolskie;Pre-School;62-730;692790069;False;;False;
Szkoła Podstawowa im. Strażaków Polskich w Kowalach Pańskich-Kolonii;Kowale Pańskie-Kolonia 34;Kawęczyn;wielkopolskie;Pre-School;62-704;632887267;False;;False;
Szkoła Podstawowa im. Szarych Szeregów w Dzierzbinie - Kolonii;Korzeniew 32;Korzeniew;wielkopolskie;Pre-School;62-831;627517105;False;;False;
Szkoła Podstawowa im. Szczepana Cerekwickiego w Ludwinowie;Brak 77;Żerków;wielkopolskie;Pre-School;63-210;627407567;False;;False;
Szkoła Podstawowa im. św. Filipa Neri;Armii Poznań 27;Luboń;wielkopolskie;Pre-School;62-030;793130703;False;;False;
Szkoła Podstawowa im. św. Jana Pawła II w Paczkowie;Szkolna 16;Paczkowo;wielkopolskie;Pre-School;62-021;618157445;False;;False;
Szkoła Podstawowa im. św. Stanisława Kostki w Łubiance;Łubianka 21;Olszówka;wielkopolskie;Pre-School;62-641;632616722;False;;False;
Szkoła Podstawowa im. Świętej Urszuli Ledóchowskiej w Drawskim Młynie;Szosa Dworcowa 2;Drawski Młyn;wielkopolskie;Pre-School;64-731;672569601;False;;False;
Szkoła Podstawowa im. T. Halika w Kaliskach z siedzibą w Dębówcu;Wilczyn 19;Wilczyn;wielkopolskie;Pre-School;62-550;632683053;False;;False;
Szkoła Podstawowa im. T. Kościuszki w Kobylej Górze;Kazimierza Tetmajera 1a;Kobyla Góra;wielkopolskie;Pre-School;63-507;627316211;False;;False;
Szkoła Podstawowa im. Tadeusza Kościuszki;Owieczki 11a;Łubowo;wielkopolskie;Pre-School;62-260;614275943;False;;False;
Szkoła Podstawowa im. Tadeusza Kościuszki;Szkolna 25;Krzycko Małe;wielkopolskie;Pre-School;64-117;655331457;False;;False;
Szkoła Podstawowa im. Tadeusza Kościuszki w Trębaczowie;Perzów 142;Perzów;wielkopolskie;Pre-School;63-642;627861170;False;;False;
Szkoła Podstawowa im. Teodozji Kazimierczyk w Tarnówce;Zwycięstwa 27;Tarnówka;wielkopolskie;Pre-School;77-416;672664503;True;;True;
Szkoła Podstawowa im. Tonyego Halika w Górznej;Górzna 22;Złotów;wielkopolskie;Pre-School;77-400;672561423;False;;False;
Szkoła Podstawowa im. Unii Europejskiej w Trąbczynie;Zagórów;Zagórów;wielkopolskie;Pre-School;62-410;632762106;False;;False;
Szkoła Podstawowa im. Wacława Popiela;Mościska 9;Wysoka;wielkopolskie;Pre-School;89-320;672872875;False;;False;
Szkoła Podstawowa im. Wandy Modlibowskiej w Sikorzynie;Gostyń 16B;Gostyń;wielkopolskie;Pre-School;63-800;655720614;False;;False;
Szkoła Podstawowa im. Wiktora Kaji;4 Stycznia 8;Białośliwie;wielkopolskie;Pre-School;89-340;672875019;False;;False;
Szkoła Podstawowa im. Wincentego Pola w Stawiszynie;Szkolna 8;Stawiszyn;wielkopolskie;Pre-School;62-820;627528032;False;;False;
Szkoła Podstawowa im. Wincentego Witosa w Czerlejnie;Kostrzyńska 4;Kostrzyn;wielkopolskie;Pre-School;62-025;618178586;False;;False;
Szkoła Podstawowa im. Wincentego Witosa w Łagiewnikach Kościelnych;Łagiewniki Kościelne 14;Łagiewniki Kościelne;wielkopolskie;Pre-School;62-272;614297041;False;;False;
Szkoła Podstawowa im. Wincentego Witosa w Nowym Nakwasinie;Koźminek 48;Koźminek;wielkopolskie;Pre-School;62-840;627637011;False;;False;
Szkoła Podstawowa im. Wiosny Ludów w Milosławiu;Miłosław 7;Miłosław;wielkopolskie;Pre-School;62-320;614383125;False;;False;
Szkoła Podstawowa im. Wisławy Szymborskiej w Kiełczewie Smużnym Pierwszym;Koło 42;Koło;wielkopolskie;Pre-School;62-600;632625603;False;;False;
Szkoła Podstawowa im. Wladyslawa Reymonta w Krzyżanowie;Śrem 44;Śrem;wielkopolskie;Pre-School;63-100;612812119;False;;False;
Szkoła Podstawowa im. Wł. Lorkiewicza;Szkolna 11;Orchowo;wielkopolskie;Pre-School;62-436;632684012;False;;False;
Szkoła Podstawowa im. Władysława Bartkowiaka w Jutrosinie;Wrocławska 27;Jutrosin;wielkopolskie;Pre-School;63-930;655471418;False;;False;
Szkoła Podstawowa im. Władysława Broniewskiego w Tłokini Wielkiej;Tłokinia Wielka 86a;Opatówek;wielkopolskie;Pre-School;62-860;627614312;False;;False;
Szkoła Podstawowa im. Władysława Jagiełły w Borku Wlkp;Szkolna 1;Borek Wielkopolski;wielkopolskie;Pre-School;63-810;;False;;False;
Szkoła Podstawowa im. Władysława Umińskiego w Przedczu;Szkolna 5;Przedecz;wielkopolskie;Pre-School;62-635;632738650;False;;False;
Szkoła Podstawowa im. Wojska Polskiego w Lądku;Pyzderska 31;Lądek;wielkopolskie;Pre-School;62-406;632763013;False;;False;
Szkoła Podstawowa im. Ziemi Biskupiańskiej w Starej Krobi;Stara Krobia 71;Krobia;wielkopolskie;Pre-School;63-840;655711703;False;;False;
Szkoła Podstawowa imienia Wojciecha z Brudzewa w Brudzewie;Powstańców Wielkopolskich 35;Brudzew;wielkopolskie;Pre-School;62-720;632800050;False;;False;
Szkoła Podstawowa International School of Poznań;Taczanowskiego 18;Poznań;wielkopolskie;Pre-School;60-147;616463760;False;;False;
Szkoła Podstawowa Lubosz;Powstańców Wielkopolskich 1;Lubosz;wielkopolskie;Pre-School;64-423;612911580;False;;False;
Szkoła Podstawowa Michała Kozala w Kobiernie;Kobierska 3;Kobierno;wielkopolskie;Pre-School;63-714;627211576;False;;False;
Szkoła Podstawowa Milenium;Okulickiego 3a;Gniezno;wielkopolskie;Pre-School;62-200;614245007;False;;False;
Szkoła Podstawowa Milenium;Popowo Kościelne 21;Popowo Kościelne;wielkopolskie;Pre-School;62-285;614278050;False;;False;
Szkoła Podstawowa Mistrzostwa Sportowego;Mickiewicza 9;Szamotuły;wielkopolskie;Pre-School;64-500;612921614;False;;False;
Szkoła Podstawowa Mistrzostwa Sportowego Marcina Gortata w Poznaniu;Szamotulska 33;Poznań;wielkopolskie;Pre-School;60-365;618672680;False;;False;
Szkoła Podstawowa Mistrzostwa Sportowego we Wronkach;Leśna 17;Wronki;wielkopolskie;Pre-School;64-510;672540213;False;;False;
Szkoła Podstawowa Montessori;Tysiąclecia 2;Pobiedziska;wielkopolskie;Pre-School;62-010;628177079;False;;False;
Szkoła Podstawowa Montessori International School;Ściegiennego 10;Poznań;wielkopolskie;Pre-School;60-128;507030323;False;;False;
Szkoła Podstawowa nr 1;17 Stycznia 92;Międzychód;wielkopolskie;Pre-School;64-400;957482466;False;;False;
Szkoła Podstawowa nr 1;Glinki 11;Koźmin Wielkopolski;wielkopolskie;Pre-School;63-720;627216854;False;;False;
